date,merch_postal_code,spendamt_clipped
2019-01-08,70344,-266919.1392815944
2019-01-08,70345,550767.2805963064
2019-01-08,70346,57694.45601523013
2019-01-08,70347,-341497.37746995175
2019-01-08,70350,118936.01164559698
2019-01-08,70351,167175.5304421467
2019-01-08,70352,221678.31563394613
2019-01-08,70353,561741.5959625514
2019-01-08,70354,346078.17689717934
2019-01-08,70355,299265.1386734735
2019-01-08,70360,470424.83906310855
2019-01-08,70361,-28346.867627591593
2019-01-08,70362,170283.92316929883
2019-01-08,70363,210011.6171261121
2019-01-08,70364,-205408.64162343938
2019-01-08,70365,306885.9544930033
2019-01-08,70372,190251.63795537804
2019-01-08,70373,163605.30757381313
2019-01-08,70374,285166.9053642056
2019-01-08,70375,-140745.4475427721
2019-01-08,70376,-24566.79831066131
2019-01-08,70377,179705.77492250543
2019-01-08,70380,248377.42616234603
2019-01-08,70381,91377.58543010583
2019-01-08,70382,195711.54453178743
2019-01-08,70383,251640.0537370278
2019-01-08,70384,751700.2878004815
2019-01-08,70385,185500.17451748278
2019-01-08,70386,241989.74278371918
2019-01-08,70387,498543.1946780635
2019-01-08,70390,-60144.31714853586
2019-01-08,70610,118698.54697488477
2019-01-08,70620,12320.993660246997
2019-01-08,70630,280143.34681438585
2019-01-08,70631,7447.263591290233
2019-01-08,70632,9633.02239981942
2019-01-08,70633,337055.5213512645
2019-01-08,70634,-49011.65926266907
2019-01-08,70635,150575.90333713382
2019-01-08,70636,-21407.865862307197
2019-01-08,70640,582625.9175525795
2019-01-08,70645,18119.384302405895
2019-01-08,70648,109380.06500937583
2019-01-08,70650,66576.37586972937
2019-01-08,70655,419404.6175999689
2019-01-08,70658,168457.90221425475
2019-01-08,70660,421769.1436368246
2019-01-08,70670,81326.9043670424
2019-01-08,70673,-42731.74835147262
2019-01-08,70675,-398333.5539818404
2019-01-08,70680,221438.81828461328
2019-01-08,70683,174665.39741260608
2019-01-08,70684,409215.9446678065
2019-01-08,70686,676951.2435317019
2019-01-08,70687,164919.1693620609
2019-01-08,70688,-255714.20385317045
2019-01-08,70701,633750.9623021483
2019-01-08,70702,181299.1971060995
2019-01-08,70703,80186.9801458008
2019-01-08,70704,64938.987655106546
2019-01-08,70705,82359.55184923176
2019-01-08,70710,183129.554682291
2019-01-08,70711,167165.38608350605
2019-01-08,110001,728884.1974884701
2019-01-08,110010,445263.7458779104
2019-01-08,110011,522900.5900507488
2019-01-08,110111,261284.60888507625
2019-01-08,110121,638187.8288230186
2019-01-08,110131,677587.8672066526
2019-01-08,110141,-140049.0225139868
2019-01-08,110151,782977.831896536
2019-01-08,110211,918373.990735343
2019-01-08,110221,344373.1760733967
2019-01-08,110231,1153690.7003034295
2019-01-08,110311,538084.3876834679
2019-01-08,110321,626641.0531394564
2019-01-08,110411,445226.22484661476
2019-01-08,110421,932039.1299203297
2019-01-08,110431,716980.4649730898
2019-01-08,110441,172056.85113250278
2019-01-08,110511,681297.5455639955
2019-01-08,110521,489372.08930980414
2019-01-08,110531,525616.2943288872
2019-01-08,110541,554948.4095960121
2019-01-08,110551,411625.0795048187
2019-01-08,110561,308554.62619710324
2019-01-08,110571,711654.3421831804
2019-01-08,110611,381301.64419243275
2019-01-08,110621,554657.3166096442
2019-01-08,110711,682783.1297282052
2019-01-08,110721,677619.1540023637
2019-01-08,110811,516907.41542888404
2019-01-08,110821,35185.39732332266
2019-01-08,110831,699213.8782142013
2019-01-08,110841,280641.80667089776
2019-01-08,110851,446507.39632624225
2019-01-08,110861,493724.00801810547
2019-01-08,110871,503209.84061635495
2019-01-08,110881,811822.9724005286
2019-01-08,110911,445068.21560597915
2019-01-08,110921,1029415.362192279
2019-01-08,110931,352805.97081726335
2019-01-08,111011,108632.68983463955
2019-01-08,111021,528187.8663437186
2019-01-08,111031,441768.4696845581
2019-01-08,111041,786170.2755216111
2019-01-08,111051,705995.7297704151
2019-01-08,111061,629392.4745179942
2019-01-08,111071,451074.6810809368
2019-01-08,111111,706443.0775068371
2019-01-08,111121,486619.0763508588
2019-01-08,111131,420864.3100440226
2019-01-08,111141,514963.85307816224
2019-01-08,111151,325239.42888982716
2019-01-08,111156,788444.1296618481
2019-01-08,111166,451657.2856200919
2019-01-08,111176,96373.3552602214
2019-01-08,111211,754374.2824787472
2019-01-08,111221,440324.4742627094
2019-01-08,111311,651443.1552600432
2019-01-08,111321,576816.6193104859
2019-01-08,111411,-448262.7218169609
2019-01-08,111511,945798.3683361439
2019-01-08,111611,584554.4772646973
2019-01-08,111621,517988.28057695716
2019-01-08,111631,955142.7851499019
2019-01-08,111711,778239.5789194054
2019-01-08,111811,585062.9427024605
2019-01-08,111821,479294.83259655273
2019-01-08,111831,561779.4545060064
2019-01-08,111841,648719.5325085162
2019-01-08,111911,571264.8502587689
2019-01-08,111921,687139.3125083148
2019-01-08,111931,256258.433482683
2019-01-08,111941,484854.00942569436
2019-01-08,111951,202333.90319107828
2019-01-08,111961,811190.7874786603
2019-01-08,111971,552958.2686446705
2019-01-08,111981,393848.1873183047
2019-01-08,112011,706500.2161358629
2019-01-08,112021,852001.2746772321
2019-01-08,112031,658754.9084239032
2019-01-08,112041,261939.4311527422
2019-01-08,500001,314112.82695131877
2019-01-08,500002,648946.595270097
2019-01-08,500003,532678.508470001
2019-01-08,500004,-19630.46074719436
2019-01-08,500005,548826.9330953466
2019-01-08,500006,1262337.7053599926
2019-01-08,500007,1687514.2197599257
2019-01-08,500008,627619.7681701992
2019-01-08,500009,660603.6004365928
2019-01-08,500010,1060596.924331219
2019-01-08,500011,281692.9628512508
2019-01-08,500012,344913.98177845357
2019-01-08,500013,776246.2288360881
2019-01-08,500014,265325.4396629367
2019-01-08,500015,638282.8062218803
2019-01-08,500016,399588.77833986765
2019-01-08,500017,211746.370724864
2019-01-08,500020,720928.5556091481
2019-01-08,500021,334316.8411549121
2019-01-08,500022,448302.81795931153
2019-01-08,500023,679838.023660912
2019-01-08,500024,985098.8451501578
2019-01-08,500025,877780.410220676
2019-01-08,500026,756755.4193607274
2019-01-08,500027,319180.2580458017
2019-01-08,500028,808630.9794280068
2019-01-08,500030,414999.665321529
2019-01-08,500031,606500.5520521789
2019-01-08,500032,704937.170233156
2019-01-08,500033,636332.7482418007
2019-01-08,500034,789591.8925604869
2019-01-08,500035,519968.03491311683
2019-01-08,500036,580167.2916952493
2019-01-08,500037,627738.9011781584
2019-01-08,500040,623681.3480456682
2019-01-08,500041,634433.6484959968
2019-01-08,500042,674284.3729690888
2019-01-08,500043,739399.6694765787
2019-01-08,500044,735770.274096603
2019-01-08,500046,682796.310752586
2019-01-08,500047,667171.9159988143
2019-01-08,7500000,332217.6574511777
2019-01-08,7550000,-673362.0045833617
2019-01-08,7630000,334437.25663026585
2019-01-08,7690000,248556.2371228854
2019-01-08,7750000,339965.706087347
2019-01-08,7810000,362709.38986487937
2019-01-08,7850000,403018.8348342084
2019-01-08,7910000,521247.1353421074
2019-01-08,7970000,282839.5031353621
2019-01-08,8010000,74669.36458235877
2019-01-08,8050000,689003.9320062741
2019-01-08,8150000,761877.1383965983
2019-01-08,8240000,501772.66875839955
2019-01-08,8320000,304901.7217695209
2019-01-08,8380000,726812.8771324347
2019-01-08,8420000,67027.74609813996
2019-01-08,8460000,310876.1369084118
2019-01-08,8500000,740224.9667054287
2019-01-08,8540000,238417.41475916115
2019-01-08,8580000,274496.5374185217
2019-01-08,8640000,-150985.85758336715
2019-01-08,8700000,584920.0528366208
2019-01-08,8780000,107578.20427480573
2019-01-08,8820000,520364.69087218004
2019-01-08,8860000,264176.2104136112
2019-01-08,8900000,324628.67158234096
2019-01-08,8940000,438754.97792806535
2019-01-08,8980000,351173.2449890485
2019-01-08,9020000,551498.0177938697
2019-01-08,9080000,320052.2370486563
2019-01-08,9120000,378876.6176362867
2019-01-08,9160000,275975.3980595445
2019-01-08,9200000,585920.7270413793
2019-01-08,9250000,357724.5273642239
2019-01-08,9340000,1022928.4137682517
2019-01-08,9380000,-52614.20215102495
2019-01-08,9420000,373307.53804708837
2019-01-08,9460000,529604.2184377111
2019-01-08,9480000,493686.9927869715
2019-01-08,9500000,372037.5630002457
2019-01-08,9540000,157255.73070142063
2019-01-08,9560000,210339.55510471627
2019-01-08,9580000,57531.075102204544
2019-01-08,9620000,259266.3194917063
2019-01-08,9630000,86475.42658855254
2019-01-08,9650000,268977.91816573596
2019-01-08,9660000,508452.61214544077
2019-01-08,9670000,280052.0941111968
2019-01-08,9710000,187451.62260748053
2019-01-08,9750000,175061.70458122663
2019-01-08,9790000,-373565.5438094632
2019-01-08,9810000,555574.1516494179
2019-01-15,7071,38319.94892913973
2019-01-15,55411,230492.81143387058
2019-01-15,70040,116478.24983635773
2019-01-15,70050,15843.742401418436
2019-01-15,70070,52091.6717578542
2019-01-15,70071,-58638.24212123551
2019-01-15,70077,-14261.14403652522
2019-01-15,70089,207868.43030455962
2019-01-15,70100,250430.00782310287
2019-01-15,70150,-152594.2517928686
2019-01-15,70200,-90112.73112173966
2019-01-15,70210,-272165.5021661891
2019-01-15,70232,232682.85462991262
2019-01-15,70233,418442.7385039845
2019-01-15,70234,440556.7359041799
2019-01-15,70235,121605.62937482909
2019-01-15,70236,-151726.55574480168
2019-01-15,70237,166892.70325535515
2019-01-15,70238,-188005.08963789706
2019-01-15,70239,-141913.95588047314
2019-01-15,70252,875570.4315947336
2019-01-15,70253,336589.30569063674
2019-01-15,70254,508690.520561499
2019-01-15,70255,188015.81029954756
2019-01-15,70256,6000.549054314499
2019-01-15,70257,-47380.90301498461
2019-01-15,70258,-236949.39512367203
2019-01-15,70272,140447.48076018214
2019-01-15,70273,18651.01250376017
2019-01-15,70274,108417.79303075948
2019-01-15,70275,60704.56375063342
2019-01-15,70276,-5707.850000808205
2019-01-15,70277,-375415.94874259626
2019-01-15,70278,-567300.9192450636
2019-01-15,70292,-274738.65816068
2019-01-15,70293,327273.1718804011
2019-01-15,70294,204471.49578586093
2019-01-15,70295,428591.4328547259
2019-01-15,70296,131927.78473197852
2019-01-15,70297,270375.3217903193
2019-01-15,70298,346420.5143551958
2019-01-15,70299,156514.53123561863
2019-01-15,70300,204046.57335658267
2019-01-15,70301,-70867.56809775674
2019-01-15,70302,-99302.43463997188
2019-01-15,70303,262645.86638641404
2019-01-15,70304,113443.24521163703
2019-01-15,70305,-31414.703391996707
2019-01-15,70306,31479.9643797733
2019-01-15,70307,223195.1403243483
2019-01-15,70308,41721.55500701576
2019-01-15,70310,67272.21666311787
2019-01-15,70311,-160800.0331472627
2019-01-15,70312,-10326.089213719562
2019-01-15,70313,-109625.18720828017
2019-01-15,70314,-40755.011555833014
2019-01-15,70315,190761.17428048037
2019-01-15,70316,102973.35416099342
2019-01-15,70322,303783.44792051933
2019-01-15,70330,102851.36734185857
2019-01-15,70331,87267.42179892937
2019-01-15,70336,-73565.12937226333
2019-01-15,70337,-175066.74904569468
2019-01-15,70338,-109354.66079715345
2019-01-15,70340,107892.91822964216
2019-01-15,70342,6994.890086679967
2019-01-15,70343,76869.86837147972
2019-01-15,70344,411351.94528217486
2019-01-15,70345,-574887.3538407638
2019-01-15,70346,-250221.80664732325
2019-01-15,70347,-10435.486244964239
2019-01-15,70350,5736.170596073149
2019-01-15,70351,88735.01629273189
2019-01-15,70352,166500.87584960138
2019-01-15,70353,71271.67864381654
2019-01-15,70354,205546.7474386276
2019-01-15,70355,168104.7711550418
2019-01-15,70360,919218.7979145468
2019-01-15,70361,-77822.82573774409
2019-01-15,70362,-8137.477794912033
2019-01-15,70363,533689.489088404
2019-01-15,70364,128899.94813921317
2019-01-15,70365,200427.070763256
2019-01-15,70372,236400.36888398364
2019-01-15,70373,405301.5681149791
2019-01-15,70374,159880.83718776738
2019-01-15,70375,141996.1098470025
2019-01-15,70376,72270.79221012282
2019-01-15,70377,143952.00917973416
2019-01-15,70380,-657950.4723318965
2019-01-15,70381,127828.54522099654
2019-01-15,70382,-370584.85656185565
2019-01-15,70383,237668.807310465
2019-01-15,70384,135485.56761541258
2019-01-15,70385,340301.8609948547
2019-01-15,70386,-15854.785842001991
2019-01-15,70387,109194.51176732182
2019-01-15,70390,-307916.13733350334
2019-01-15,70610,66144.51013161002
2019-01-15,70620,-66625.46626419578
2019-01-15,70630,374049.6596349506
2019-01-15,70631,76884.84001747839
2019-01-15,70632,-244637.4211211027
2019-01-15,70633,159024.28253190452
2019-01-15,70634,340039.6088391172
2019-01-15,70635,45197.8232510973
2019-01-15,70636,319017.7581621428
2019-01-15,70640,206761.24752971702
2019-01-15,70645,558627.4153479725
2019-01-15,70648,140853.81327931146
2019-01-15,70650,64403.180967915854
2019-01-15,70655,190672.10283820127
2019-01-15,70658,50202.78437334443
2019-01-15,70660,-82385.89369550045
2019-01-15,70670,-52455.354848175586
2019-01-15,70673,-303207.85066677496
2019-01-15,70675,7383.43088416096
2019-01-15,70680,-227555.52732506167
2019-01-15,70683,52330.68879644417
2019-01-15,70684,309352.34266915434
2019-01-15,70686,-50136.17614509925
2019-01-15,70687,-4292.7601899783185
2019-01-15,70688,263573.17355092964
2019-01-15,70701,115731.06029258422
2019-01-15,70702,40725.53225961316
2019-01-15,70703,135197.72566371973
2019-01-15,70704,135246.48210401236
2019-01-15,70705,432653.9155970523
2019-01-15,70710,303501.44229294907
2019-01-15,70711,-26927.844474325684
2019-01-15,110001,375634.5799007956
2019-01-15,110010,62623.62901385076
2019-01-15,110011,280775.8169648407
2019-01-15,110111,736971.316765824
2019-01-15,110121,913541.6077408242
2019-01-15,110131,300952.2582609507
2019-01-15,110141,1045334.7708827057
2019-01-15,110151,418679.4512250674
2019-01-15,110211,460993.4756206417
2019-01-15,110221,543803.1399261712
2019-01-15,110231,118425.99159758311
2019-01-15,110311,427304.50736727234
2019-01-15,110321,339213.81014579994
2019-01-15,110411,-20628.027991825773
2019-01-15,110421,794553.6184215242
2019-01-15,110431,339560.52011737734
2019-01-15,110441,740021.660156494
2019-01-15,110511,541810.3367693202
2019-01-15,110521,511956.41787894117
2019-01-15,110531,218056.33422251
2019-01-15,110541,171268.4909172093
2019-01-15,110551,473467.57669268583
2019-01-15,110561,569409.2912518346
2019-01-15,110571,567456.273948429
2019-01-15,110611,528219.5483831351
2019-01-15,110621,671346.8691169668
2019-01-15,110711,118201.0138432834
2019-01-15,110721,375042.8379397872
