date,merch_postal_code,spendamt_clipped
2019-01-15,111841,-331688.0208317816
2019-01-15,111911,231420.23326089437
2019-01-15,111921,1317315.9348922241
2019-01-15,111931,851261.6149507515
2019-01-15,111941,678770.6276000477
2019-01-15,111951,305240.54234727344
2019-01-15,111961,322183.03202312224
2019-01-15,111971,863742.5399657754
2019-01-15,111981,975887.9622404847
2019-01-15,112011,2370866.7311911164
2019-01-15,112021,-380410.13384739915
2019-01-15,112031,754824.1758688331
2019-01-15,112041,962579.1220673956
2019-01-22,110001,726484.7769842366
2019-01-22,110010,242709.51264728297
2019-01-22,110011,-713192.8391107453
2019-01-22,110111,-122513.9874178078
2019-01-22,110121,-317016.65004594193
2019-01-22,110131,1861566.255309436
2019-01-22,110141,1596095.2740431293
2019-01-22,110151,1647808.2834040383
2019-01-22,110211,282377.9877887609
2019-01-22,110221,1211666.959186162
2019-01-22,110231,522439.72929291835
2019-01-22,110311,-420565.5391117623
2019-01-22,110321,-584726.8880213005
2019-01-22,110411,2040646.206609277
2019-01-22,110421,404933.98273775395
2019-01-22,110431,78592.10218761384
2019-01-22,110441,1176231.5809184564
2019-01-22,110511,-157121.90103864745
2019-01-22,110521,-49547.572958372824
2019-01-22,110531,417737.39572101535
2019-01-22,110541,1147627.361370309
2019-01-22,110551,802757.3329197214
2019-01-22,110561,642496.5487435613
2019-01-22,110571,565651.7388229901
2019-01-22,110611,854206.5714713768
2019-01-22,110621,1561170.406844352
2019-01-22,110711,1014073.7138760772
2019-01-22,110721,644787.3589055073
2019-01-22,110811,-785839.6809273283
2019-01-22,110821,503845.72229583975
2019-01-22,110831,610143.9729180749
2019-01-22,110841,637275.8173590302
2019-01-22,110851,1032564.1390652373
2019-01-22,110861,1065352.3683612084
2019-01-22,110871,48897.34710942418
2019-01-22,110881,718815.6070889243
2019-01-22,110911,1033753.5875674235
2019-01-22,110921,874839.7257860624
2019-01-22,110931,1248823.0234004303
2019-01-22,111011,1243872.1548650847
2019-01-22,111021,1155378.1677154074
2019-01-22,111031,441464.9202421169
2019-01-22,111041,-143723.30588693573
2019-01-22,111051,1664922.3051958878
2019-01-22,111061,-1411595.7627429701
2019-01-22,111071,910417.6341089489
2019-01-22,111111,759151.453162064
2019-01-22,111121,888465.9438473722
2019-01-22,111131,-373464.47424425243
2019-01-22,111141,3503665.6228615222
2019-01-22,111151,155594.07312859135
2019-01-22,111156,-152404.10888844926
2019-01-22,111166,-994235.1710735047
2019-01-22,111176,386314.6270856557
2019-01-22,111211,878800.3936378646
2019-01-22,111221,1274535.4770027986
2019-01-22,111311,903153.5135626781
2019-01-22,111321,682115.9294306672
2019-01-22,111411,847839.0411755238
2019-01-22,111511,691392.6614297088
2019-01-22,111611,552926.7814081319
2019-01-22,111621,842265.8297369375
2019-01-22,111631,637817.3645939773
2019-01-22,111711,221502.7963453082
2019-01-22,111811,539531.778271789
2019-01-22,111821,895112.3807107175
2019-01-22,111831,-17966.7104738123
2019-01-22,111841,-752372.0559061955
2019-01-22,111911,379768.33637990063
2019-01-22,111921,694776.1442270022
2019-01-22,111931,-152276.87193433347
2019-01-22,111941,1748330.182910521
2019-01-22,111951,733552.6718091907
2019-01-22,111961,312305.8858719263
2019-01-22,111971,422251.9950077293
2019-01-22,111981,676449.2557529624
2019-01-22,112011,337990.82050643174
2019-01-22,112021,432440.03614118963
2019-01-22,112031,96838.92028055666
2019-01-22,112041,-85014.48731224262
2019-01-29,110001,852659.3603354822
2019-01-29,110010,496339.4529762538
2019-01-29,110011,2702456.518071399
2019-01-29,110111,-715600.9485145822
2019-01-29,110121,157053.1122363821
2019-01-29,110131,7241.242842059
2019-01-29,110141,-153906.35058298928
2019-01-29,110151,965522.8188470099
2019-01-29,110211,-265327.43118161557
2019-01-29,110221,-147378.80787615036
2019-01-29,110231,1229817.0317846045
2019-01-29,110311,-724921.4164836521
2019-01-29,110321,-467538.40396650514
2019-01-29,110411,-1137049.9721573596
2019-01-29,110421,868564.8522577039
2019-01-29,110431,196532.1812783762
2019-01-29,110441,-156468.85714310932
2019-01-29,110511,683465.3187027965
2019-01-29,110521,384725.32896404376
2019-01-29,110531,-275639.2525555061
2019-01-29,110541,924638.9918604383
2019-01-29,110551,-844093.8548544534
2019-01-29,110561,1176663.261468919
2019-01-29,110571,921515.4126219461
2019-01-29,110611,52002.76496754581
2019-01-29,110621,844450.78271791
2019-01-29,110711,1273296.7689899253
2019-01-29,110721,209396.7006347542
2019-01-29,110811,344967.23318209045
2019-01-29,110821,510864.63502057706
2019-01-29,110831,827822.8137951014
2019-01-29,110841,788338.7678890664
2019-01-29,110851,346366.518936642
2019-01-29,110861,614302.0763801067
2019-01-29,110871,-255784.14248388645
2019-01-29,110881,8466.013126276375
2019-01-29,110911,645653.7914283547
2019-01-29,110921,616134.9089192399
2019-01-29,110931,343363.91699290375
2019-01-29,111011,-1457570.3350822325
2019-01-29,111021,2720301.326673935
2019-01-29,111031,1173392.3248372115
2019-01-29,111041,644264.9734044952
2019-01-29,111051,-1147308.9721896457
2019-01-29,111061,1056194.830762148
2019-01-29,111071,205561.9952801438
2019-01-29,111111,942508.904973631
2019-01-29,111121,80472.00003290566
2019-01-29,111131,1370596.2351016903
2019-01-29,111141,758899.1323675571
2019-01-29,111151,929010.1981841172
2019-01-29,111156,621063.2475402842
2019-01-29,111166,-197543.52091412747
2019-01-29,111176,469232.90219915076
2019-01-29,111211,252170.9786711859
2019-01-29,111221,1140104.5697968225
2019-01-29,111311,-1389493.2546905465
2019-01-29,111321,1048184.2372999408
2019-01-29,111411,448462.72899547074
2019-01-29,111511,-989552.3344643989
2019-01-29,111611,1734323.108399623
2019-01-29,111621,189526.61788339593
2019-01-29,111631,971297.0600600071
2019-01-29,111711,549410.5665423303
2019-01-29,111811,-2428255.8094544914
2019-01-29,111821,1180754.0368243451
2019-01-29,111831,589854.2029743138
2019-01-29,111841,-307043.5808669677
2019-01-29,111911,-138442.13196479523
2019-01-29,111921,-575165.0048933254
2019-01-29,111931,554936.5716250536
2019-01-29,111941,2071154.1550647062
2019-01-29,111951,855603.1041345431
2019-01-29,111961,-518357.68710014713
2019-01-29,111971,649426.0147782343
2019-01-29,111981,30795.96727437369
2019-01-29,112011,-234260.29390948464
2019-01-29,112021,594982.2601525391
2019-01-29,112031,473807.63686668046
2019-01-29,112041,-85948.61142128124
2019-02-05,110001,1101500.5583431409
2019-02-05,110010,-223346.16243445955
2019-02-05,110011,944353.2843123691
2019-02-05,110111,278718.4428782286
2019-02-05,110121,528862.7690388547
2019-02-05,110131,414425.237519175
2019-02-05,110141,1280421.9054599772
2019-02-05,110151,31644.283330729755
2019-02-05,110211,2026597.0591267797
2019-02-05,110221,-1991.6776358772186
2019-02-05,110231,1087737.6498448334
2019-02-05,110311,616763.9140123095
2019-02-05,110321,1851828.3290087515
2019-02-05,110411,637535.0859353952
2019-02-05,110421,715204.3001282881
2019-02-05,110431,1119393.7442621072
2019-02-05,110441,-1023687.7775137583
2019-02-05,110511,54630.13492672652
2019-02-05,110521,39303.59231301327
2019-02-05,110531,259548.68556645972
2019-02-05,110541,-287808.08571182203
2019-02-05,110551,655021.6900536953
2019-02-05,110561,517200.7588417797
2019-02-05,110571,1202199.0103571324
2019-02-05,110611,298709.39469369303
2019-02-05,110621,559602.7388791242
2019-02-05,110711,841520.9425149988
2019-02-05,110721,-485737.610419966
2019-02-05,110811,547863.46164652
2019-02-05,110821,1541448.8935271653
2019-02-05,110831,1975080.7255007033
2019-02-05,110841,-78614.16830349842
2019-02-05,110851,1809443.5100449796
2019-02-05,110861,1428399.1919530937
2019-02-05,110871,-121568.00799632515
2019-02-05,110881,533581.2462053263
2019-02-05,110911,793058.0470452264
2019-02-05,110921,240292.06101424596
2019-02-05,110931,646797.1661292728
2019-02-05,111011,553023.9757442666
2019-02-05,111021,572412.8248502058
2019-02-05,111031,708251.5882370006
2019-02-05,111041,1746973.4199537095
2019-02-05,111051,1278496.5034296243
2019-02-05,111061,589767.0790044676
2019-02-05,111071,289560.2413349374
2019-02-05,111111,863536.795559238
2019-02-05,111121,2682147.641382491
2019-02-05,111131,1491816.1109074645
2019-02-05,111141,453158.03581104404
2019-02-05,111151,-211393.05512516777
2019-02-05,111156,1197112.6079889177
2019-02-05,111166,185593.32302073413
2019-02-05,111176,-67235.40585705952
2019-02-05,111211,-160337.57914828637
2019-02-05,111221,2063076.421132371
2019-02-05,111311,-348036.24033135973
2019-02-05,111321,-163630.65060529253
2019-02-05,111411,696209.1238724247
2019-02-05,111511,757697.7432849675
2019-02-05,111611,-239466.9608790035
2019-02-05,111621,252542.97455395147
2019-02-05,111631,245787.64452248928
2019-02-05,111711,658901.5227895061
2019-02-05,111811,1905219.0659906683
2019-02-05,111821,919768.6036177428
2019-02-05,111831,280676.27866579907
2019-02-05,111841,440152.5520710646
2019-02-05,111911,601501.5238120576
2019-02-05,111921,1072224.1392332336
2019-02-05,111931,-273636.3591747078
2019-02-05,111941,614501.9894336532
2019-02-05,111951,692643.6707921533
2019-02-05,111961,1420773.3584003253
2019-02-05,111971,16621.89670041972
2019-02-05,111981,-582040.2283698567
2019-02-05,112011,-743470.262101731
2019-02-05,112021,139202.8731700739
2019-02-05,112031,1459300.676970175
2019-02-05,112041,239881.40158766368
2019-02-12,110001,408194.676996288
2019-02-12,110010,1242165.2114556958
2019-02-12,110011,346358.7666886141
2019-02-12,110111,401715.83667019167
2019-02-12,110121,45504.91823700041
2019-02-12,110131,1179655.1791034911
2019-02-12,110141,303773.68717498495
2019-02-12,110151,1166063.362630799
2019-02-12,110211,1160212.6074162656
2019-02-12,110221,437850.4838761322
2019-02-12,110231,1492.3979833979392
2019-02-12,110311,906121.7210713748
2019-02-12,110321,-72834.63067952666
2019-02-12,110411,187331.06161598687
2019-02-12,110421,855935.3420146594
2019-02-12,110431,-2804574.7412978057
2019-02-12,110441,940913.2713561226
2019-02-12,110511,1326153.2455995586
2019-02-12,110521,1370032.1378464566
2019-02-12,110531,260132.87751354222
2019-02-12,110541,1320306.7484716196
2019-02-12,110551,798794.2851127139
2019-02-12,110561,-93270.88136954652
2019-02-12,110571,301381.73512375663
2019-02-12,110611,996527.2994898238
2019-02-12,110621,-1314118.4542286075
2019-02-12,110711,398606.60708928865
2019-02-12,110721,1247246.5323673915
2019-02-12,110811,824312.7334153221
2019-02-12,110821,1075939.4253879287
2019-02-12,110831,662297.1433219502
2019-02-12,110841,963861.9249574192
2019-02-12,110851,1893994.7362683103
2019-02-12,110861,82096.69990816229
2019-02-12,110871,-916191.8192028246
2019-02-12,110881,1685113.336922691
2019-02-12,110911,-440932.7551647143
2019-02-12,110921,2755875.3581661545
2019-02-12,110931,691407.0228811973
2019-02-12,111011,-1255267.40492041
2019-02-12,111021,670530.6465297267
2019-02-12,111031,-1058309.841244802
2019-02-12,111041,355338.31849036843
2019-02-12,111051,531802.1120303842
2019-02-12,111061,532434.7701817385
2019-02-12,111071,1929738.7469947692
2019-02-12,111111,853128.8077002382
2019-02-12,111121,74464.63470879832
2019-02-12,111131,-57117.455365875794
2019-02-12,111141,1274959.88506231
2019-02-12,111151,540339.6241992649
2019-02-12,111156,3121258.3568650084
2019-02-12,111166,620814.0139854159
2019-02-12,111176,655186.2464144771
2019-02-12,111211,442661.59421667765
2019-02-12,111221,109790.11696388992
2019-02-12,111311,1556726.041706013
2019-02-12,111321,-1031265.678247001
2019-02-12,111411,21211.78043875104
2019-02-12,111511,511628.33121071453
2019-02-12,111611,-524090.0850309492
2019-02-12,111621,634264.3188565432
2019-02-12,111631,244986.1061578085
2019-02-12,111711,96623.11859329534
2019-02-12,111811,876560.9298076705
2019-02-12,111821,-140017.17059007531
2019-02-12,111831,429433.095926229
2019-02-12,111841,-35586.18537199602
2019-02-12,111911,950329.2807773871
2019-02-12,111921,1937359.0797404111
2019-02-12,111931,526913.9755782636
2019-02-12,111941,26112.57100360439
2019-02-12,111951,-3675904.0499357623
2019-02-12,111961,474015.04446349276
2019-02-12,111971,-151283.4437453405
2019-02-12,111981,876251.4672678581
2019-02-12,112011,572500.4496459907
2019-02-12,112021,740437.097482345
2019-02-12,112031,32940.0412109294
2019-02-12,112041,664630.341808292
2019-02-19,110001,-323544.47651126265
2019-02-19,110010,383758.24666525744
2019-02-19,110011,679124.3494150836
2019-02-19,110111,427685.07451387803
2019-02-19,110121,366240.10174045095
2019-02-19,110131,59802.815743555315
2019-02-19,110141,1037040.3553868404
2019-02-19,110151,1168603.627563689
2019-02-19,110211,526117.8030020195
2019-02-19,110221,323213.82034372375
2019-02-19,110231,536628.7153392656
2019-02-19,110311,965316.0477866828
2019-02-19,110321,-472925.2394531849
2019-02-19,110411,-373549.6253812907
2019-02-19,110421,411634.67301602196
2019-02-19,110431,119397.84880617633
2019-02-19,110441,-593653.273367477
2019-02-19,110511,712043.0223431156
2019-02-19,110521,699920.9927039403
2019-02-19,110531,739608.0019461303
2019-02-19,110541,-1010617.8837804105
2019-02-19,110551,680355.1493185705
2019-02-19,110561,-402173.8912759576
2019-02-19,110571,-72322.97896690172
2019-02-19,110611,838005.4328699177
2019-02-19,110621,2031786.3617541888
2019-02-19,110711,518454.84004666045
2019-02-19,110721,796266.2633195454
2019-02-19,110811,913875.9981603569
2019-02-19,110821,541801.7155834966
2019-02-19,110831,-1203702.8585085357
2019-02-19,110841,286979.5454228088
2019-02-19,110851,905891.1837881176
2019-02-19,110861,991759.263640463
2019-02-19,110871,2227633.9171896367
2019-02-19,110881,-82601.18870822951
2019-02-19,110911,61472.19593012496
2019-02-19,110921,273068.82093007106
2019-02-19,110931,2020437.698834924
2019-02-19,111011,1028828.7994345166
2019-02-19,111021,888113.4669681042
2019-02-19,111031,670982.5325352517
2019-02-19,111041,137206.73693620792
2019-02-19,111051,1159947.5934500825
2019-02-19,111061,-711338.6874121922
2019-02-19,111071,670741.7050884488
2019-02-19,111111,500876.0772112081
2019-02-19,111121,5532.452938756207
2019-02-19,111131,378387.98066184996
2019-02-19,111141,1184061.3030278855
2019-02-19,111151,1991821.3622080842
2019-02-19,111156,-17689.343876757543
2019-02-19,111166,-509563.90130413463
2019-02-19,111176,577521.6057712808
2019-02-19,111211,-248432.38758800004
2019-02-19,111221,-530321.7799821636
2019-02-19,111311,346449.5436203636
2019-02-19,111321,1091692.6800677697
2019-02-19,111411,347770.93370145117
2019-02-19,111511,363100.8041984496
2019-02-19,111611,2236051.2653373787
2019-02-19,111621,476690.79437372216
2019-02-19,111631,941399.4766812563
2019-02-19,111711,666467.0810519771
2019-02-19,111811,-5252.686260015238
2019-02-19,111821,-62903.34136180743
2019-02-19,111831,1751212.3667560234
2019-02-19,111841,-530719.4619660839
2019-02-19,111911,1681875.1093875493
2019-02-19,111921,1882888.98675393
2019-02-19,111931,1095577.7902400927
2019-02-19,111941,1299238.426892009
2019-02-19,111951,1079250.3758906228
2019-02-19,111961,867095.4020683807
2019-02-19,111971,-126466.37199386116
2019-02-19,111981,276267.76936192374
2019-02-19,112011,873579.9060461774
2019-02-19,112021,558893.9352690253
2019-02-19,112031,-1465804.3730827412
2019-02-19,112041,523352.4691272387
2019-02-26,110001,660109.6485024188
2019-02-26,110010,1949508.2728226765
2019-02-26,110011,1262836.2457645177
2019-02-26,110111,598991.9205765309
2019-02-26,110121,226050.9114336674
2019-02-26,110131,-39020.63406097022
2019-02-26,110141,-45203.38608180103
2019-02-26,110151,291350.0372865277
2019-02-26,110211,951281.2747313541
2019-02-26,110221,896845.8345454057
2019-02-26,110231,1373520.5712599084
2019-02-26,110311,881553.334302542
2019-02-26,110321,-1208083.572097709
2019-02-26,110411,-68621.30458616506
2019-02-26,110421,877506.5081589438
2019-02-26,110431,466192.87718377536
2019-02-26,110441,173915.78793993022
2019-02-26,110511,680974.702136154
2019-02-26,110521,978723.8477734125
2019-02-26,110531,981806.6544449633
2019-02-26,110541,556822.5744651433
2019-02-26,110551,521698.510206208
2019-02-26,110561,79196.42390949774
2019-02-26,110571,773474.4380649764
2019-02-26,110611,537406.5898297608
2019-02-26,110621,639749.6946048501
2019-02-26,110711,1027643.0051977055
2019-02-26,110721,1577884.669738043
2019-02-26,110811,890413.5080150213
2019-02-26,110821,547884.6446390335
2019-02-26,110831,963879.6859497412
2019-02-26,110841,1136911.2738977103
2019-02-26,110851,-567850.539475767
2019-02-26,110861,2219029.6514350995
2019-02-26,110871,-1359691.5627192399
2019-02-26,110881,867716.6067160824
2019-02-26,110911,646017.9728946349
2019-02-26,110921,384985.58362486167
2019-02-26,110931,-340544.5040529556
2019-02-26,111011,545306.3050558264
2019-02-26,111021,1745898.1136158104
2019-02-26,111031,256118.5227720482
2019-02-26,111041,1171981.3484198237
2019-02-26,111051,2814491.3242469854
2019-02-26,111061,289530.7514229325
2019-02-26,111071,753767.9878196376
2019-02-26,111111,925359.1115930836
2019-02-26,111121,895128.154544923
2019-02-26,111131,1912322.2953932972
2019-02-26,111141,264255.38426650077
2019-02-26,111151,383352.4245939161
2019-02-26,111156,835230.2320125254
2019-02-26,111166,1644470.0060050625
2019-02-26,111176,801921.2136830239
2019-02-26,111211,1631347.050289391
2019-02-26,111221,1253086.2166654528
2019-02-26,111311,117518.31185262685
2019-02-26,111321,-221826.58380425593
2019-02-26,111411,1025769.3755311067
2019-02-26,111511,559353.4348659953
2019-02-26,111611,827781.689473014
2019-02-26,111621,416152.3856867732
2019-02-26,111631,343395.8362289251
2019-02-26,111711,1027148.9705650564
2019-02-26,111811,251407.40333840583
2019-02-26,111821,-211257.76655548165
2019-02-26,111831,522921.28220702644
2019-02-26,111841,315415.18725791544
2019-02-26,111911,528682.3231877113
2019-02-26,111921,792953.0586737506
2019-02-26,111931,414347.57946688693
2019-02-26,111941,-672709.441922113
2019-02-26,111951,140106.8794721344
2019-02-26,111961,-225114.24103167595
2019-02-26,111971,426321.33445061534
2019-02-26,111981,499714.93504805927
2019-02-26,112011,255786.50641049858
2019-02-26,112021,1052835.9488874844
2019-02-26,112031,-223216.5509641411
2019-02-26,112041,231558.4481727159
2019-03-05,110001,1564845.9502524603
2019-03-05,110010,224293.741355044
2019-03-05,110011,901590.7175940592
2019-03-05,110111,264934.3753033974
2019-03-05,110121,2117871.1602528514
2019-03-05,110131,501439.80420674535
2019-03-05,110141,-2001842.8075314022
2019-03-05,110151,1089644.4252549438
2019-03-05,110211,977040.2307355808
2019-03-05,110221,2218528.57413279
2019-03-05,110231,-107126.65929514432
2019-03-05,110311,81255.23861077026
2019-03-05,110321,332041.35063094867
2019-03-05,110411,-105493.19662574248
2019-03-05,110421,905309.2188538387
2019-03-05,110431,588598.2007283373
2019-03-05,110441,-894595.9469074022
2019-03-05,110511,-891302.3020142869
2019-03-05,110521,600041.974027809
2019-03-05,110531,186606.42552128556
2019-03-05,110541,-591107.3242324091
2019-03-05,110551,642336.7780283283
2019-03-05,110561,707605.7006389267
2019-03-05,110571,-491711.261191993
2019-03-05,110611,1094024.7229358708
2019-03-05,110621,-264649.80188431183
2019-03-05,110711,-238177.60363182717
2019-03-05,110721,-1014221.7958112442
2019-03-05,110811,-620448.7226296462
2019-03-05,110821,761510.0469542502
2019-03-05,110831,375335.866955978
2019-03-05,110841,305758.41023118
2019-03-05,110851,1141274.8776752842
2019-03-05,110861,412361.1449678373
2019-03-05,110871,-333201.1578391798
2019-03-05,110881,522160.90838499396
2019-03-05,110911,473075.56088146375
2019-03-05,110921,-1825412.0740235294
2019-03-05,110931,1192744.947678647
